id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Lower,Upper,LABEL,SELECTIE,FILTER
6828574,"House with garden, 15 min downtown.",35770841,Elin,,Noord-West,"52,41419843","4,884270496",Entire home/apt,70,6,1,2015-08-09,"0,09",1,0,3784,4414,3784 - 4414,3784,2016
13337449,Lovely house garden front and back!,39273611,Nynke,,Noord-West,"52,41449531","4,884054622",Entire home/apt,100,2,0,,,1,18,3784,4414,3784 - 4414,3784,2016
11938685,"Cozy, quiet room w/yard & Jacuzzi",27570169,Valeria,,Noord-West,"52,41398245","4,882734721",Private room,35,1,13,2016-06-23,"3,94",1,17,3784,4414,3784 - 4414,3784,2016
11560797,House in hip area with free parking,60919228,Etty,,Oud-Noord,"52,38709697","4,92715136",Entire home/apt,75,2,1,2016-05-08,"0,52",1,153,5045,5676,5045 - 5676,5045,2016
2081615,Cute little house in Amsterdam,5734631,Menno,,Oud-Noord,"52,38699538","4,927237897",Entire home/apt,100,1,8,2016-05-30,"0,39",1,327,5045,5676,5045 - 5676,5045,2016
1300789,"Free parking, WIFI 5 min citycenter",7072401,Judith,,Oud-Noord,"52,38675483","4,928876433",Entire home/apt,62,3,0,,,1,239,5045,5676,5045 - 5676,5045,2016
3845021,Cozy monumental house in Amsterdam,19818249,Marieke,,Oud-Noord,"52,39101496","4,907881869",Entire home/apt,99,2,9,2015-10-11,"0,41",1,184,5045,5676,5045 - 5676,5045,2016
1308247,Cute litle house in Amsterdam Noord,7111638,Mariska,,Oud-Noord,"52,3904872","4,91029708",Entire home/apt,75,7,0,,,1,286,5045,5676,5045 - 5676,5045,2016
3532705,UNIQUE HOLIDAY FEELING NEAR C.S.  ,4638813,Pascal,,Oud-Noord,"52,39096542","4,907947219",Entire home/apt,120,3,4,2015-05-25,"0,17",1,12,5045,5676,5045 - 5676,5045,2016
2800908,Modern spacious and cosy houseboat ,5617718,Sandra,,Oud-Noord,"52,39150767","4,907097579",Entire home/apt,150,7,1,2015-08-01,"0,09",1,4,5045,5676,5045 - 5676,5045,2016
5944422,Cozy & Light house in trendy North,836112,Jessica,,Oud-Noord,"52,39050868","4,908823267",Entire home/apt,111,3,4,2016-05-03,"0,27",1,365,5045,5676,5045 - 5676,5045,2016
13508361,Authentic house in trendy district near citycentre,29980087,Rianne,,Oud-Noord,"52,39058693","4,908278726",Entire home/apt,110,1,1,2016-06-20,1,1,54,5045,5676,5045 - 5676,5045,2016
12328178,"Sunny corner house, garden, prime location!",10186327,Rianne,,Oud-Noord,"52,39162823","4,908967767",Entire home/apt,70,2,0,,,1,31,5045,5676,5045 - 5676,5045,2016
1816372,Lovely House in Monumental Village,6190298,Erik,,Oud-Noord,"52,39142208","4,908194475",Entire home/apt,90,3,16,2016-06-13,"1,11",1,184,5045,5676,5045 - 5676,5045,2016
9772693,Charming monumental house Amsterdam,50386525,Jeanet,,Oud-Noord,"52,39181381","4,910493842",Entire home/apt,100,3,7,2016-06-25,"1,07",1,281,5045,5676,5045 - 5676,5045,2016
6129258,Cozy Room close to AMS City Centre,31797798,Gates,,Oud-Noord,"52,38953923","4,9119914",Private room,59,3,49,2016-06-29,"3,41",2,122,5045,5676,5045 - 5676,5045,2016
2888202,A charming Turkish Dutch house,14760430,Alper,,Noord-West,"52,40201337","4,916676069",Private room,70,3,22,2016-05-30,"0,83",1,365,5045,5676,5045 - 5676,5045,2016
4492084,Family house (free parking),23301859,Henk,,Oud-Noord,"52,40012528","4,915369686",Entire home/apt,125,2,34,2016-06-26,"1,77",1,31,5045,5676,5045 - 5676,5045,2016
425277,"Sunny, clean & spacious Appartment",2114605,Sabrina,,Oud-Noord,"52,39478559","4,91722224",Entire home/apt,146,2,23,2016-03-29,"0,7",1,0,5045,5676,5045 - 5676,5045,2016
6826043,Nice charming house with garden,2908962,Mamereke,,Oud-Noord,"52,39549915","4,915900324",Entire home/apt,150,6,16,2016-05-22,"1,29",1,62,5045,5676,5045 - 5676,5045,2016
3202969,Captains House  Studio FREE Parking,16231363,Barbara,,Oud-Noord,"52,40013648","4,920414897",Private room,80,2,4,2016-05-26,"0,5",1,318,5045,5676,5045 - 5676,5045,2016
12541495,Large waterfront house on a dyke!,46368639,Jessica,,Oud-Noord,"52,39909494","4,921980759",Entire home/apt,226,4,0,,,1,23,5045,5676,5045 - 5676,5045,2016
10402303,Privat studio near city centre,5320937,Rob & Jolanda,,Oud-Noord,"52,39217203","4,924695807",Private room,70,2,8,2016-06-06,"1,69",4,125,5045,5676,5045 - 5676,5045,2016
6243633,"Traditional Dutch ""Dyke House"" 1914",19019597,Joris,,Oud-Noord,"52,39169917","4,924975748",Entire home/apt,245,4,0,,,1,21,5045,5676,5045 - 5676,5045,2016
12066878,Stylish dike house in Amsterdam,64650644,Sander,,Oud-Noord,"52,39190913","4,924875062",Entire home/apt,195,2,5,2016-06-21,"2,34",1,0,5045,5676,5045 - 5676,5045,2016
11540271,Privat studio near city centre,60882495,Gonny,,Oud-Noord,"52,39212208","4,924692899",Private room,70,2,6,2016-06-26,"1,89",1,70,5045,5676,5045 - 5676,5045,2016
2438705,Romantic House with 3 bedrooms ,8992302,Margreet,,Oud-Noord,"52,39182982","4,932903797",Entire home/apt,175,7,0,,,1,187,5045,5676,5045 - 5676,5045,2016
12979261,Charming house with large garden,11338735,Selma,,Oud-Noord,"52,39188914","4,932159899",Entire home/apt,80,4,0,,,1,0,5045,5676,5045 - 5676,5045,2016
5743318,Nice & trendy appartement!,8810466,Barbe,,Bos en Lommer,"52,37869544","4,851173409",Entire home/apt,95,1,9,2016-05-07,"0,63",1,197,5045,5676,5045 - 5676,5045,2016
743992,Very light apartment in Amsterdam,3898249,Quincy,,Bos en Lommer,"52,37884387","4,853164317",Entire home/apt,125,4,3,2015-09-15,"0,21",1,363,5045,5676,5045 - 5676,5045,2016
2088473,♥LOVELY-RETRO-FAB-HIP-APARTMENT♥,1547065,Hedwig,,Bos en Lommer,"52,37951299","4,854446242",Entire home/apt,98,2,9,2016-05-27,"1,53",1,330,5045,5676,5045 - 5676,5045,2016
50570,Bright Apartment - residential area,232321,Evert,,Bos en Lommer,"52,37773744","4,848911991",Entire home/apt,79,3,113,2016-06-19,"1,76",2,73,5045,5676,5045 - 5676,5045,2016
6682656,Light apartment & parking space,34977478,Judith,,Bos en Lommer,"52,37743709","4,856772884",Entire home/apt,86,5,1,2015-08-09,"0,09",1,0,5045,5676,5045 - 5676,5045,2016
10714117,Gerenoveerd huis + tuin + fietsen,7159881,Anne,,Bos en Lommer,"52,37806576","4,855905402",Entire home/apt,89,1,1,2016-06-27,1,1,61,5045,5676,5045 - 5676,5045,2016
8767206,Light and Quiet BoLo Apartment,13934198,Hedwig,,Bos en Lommer,"52,37769107","4,85188876",Entire home/apt,133,1,7,2016-05-29,"1,02",1,348,5045,5676,5045 - 5676,5045,2016
13774325,"COZY 2 bedroom apt. with balcony, west area!",669178,Sammy,,Bos en Lommer,"52,37781557","4,849298795",Entire home/apt,149,2,0,,,156,51,5045,5676,5045 - 5676,5045,2016
9269455,Beautiful artsy light apartment 2p,10528166,Debbie Elisabeth,,Bos en Lommer,"52,37772981","4,848597239",Entire home/apt,79,3,10,2016-06-20,"1,57",1,0,5045,5676,5045 - 5676,5045,2016
12972142,Canalview apartment in BOLO area,14874061,Lody,,Bos en Lommer,"52,37697287","4,848374411",Entire home/apt,150,2,1,2016-05-26,"0,75",3,178,5045,5676,5045 - 5676,5045,2016
28658,Cosy guest room near city centre -1,123414,Michele,,Bos en Lommer,"52,37534218","4,85728935",Private room,65,2,291,2016-07-03,"3,89",2,312,5045,5676,5045 - 5676,5045,2016
3894575,Spacious Apartment!,18082177,Mark,,Bos en Lommer,"52,37757998","4,849354721",Entire home/apt,99,3,16,2016-05-17,"0,72",1,0,5045,5676,5045 - 5676,5045,2016
2682113,Cute apartment near city centre,10092422,Brigitte,,Bos en Lommer,"52,37759865","4,855083447",Entire home/apt,89,1,6,2016-06-27,"2,5",1,6,5045,5676,5045 - 5676,5045,2016
13593780,Modern Cozy Apartment in Amsterdam West,55177706,Maartje,,Bos en Lommer,"52,37729648","4,854618356",Entire home/apt,150,3,0,,,1,19,5045,5676,5045 - 5676,5045,2016
3664982,Cozy apartement in Amsterdam,18567349,Jink,,Bos en Lommer,"52,37754526","4,855142387",Entire home/apt,120,3,4,2015-10-05,"0,29",1,184,5045,5676,5045 - 5676,5045,2016
158466,Sunny Studio close to city centre,732783,Max Osole,,Bos en Lommer,"52,37765324","4,854959061",Entire home/apt,74,1,308,2016-06-20,"5,14",3,298,5045,5676,5045 - 5676,5045,2016
11748044,Brazil apartment Amsterdam,58428526,Janeth,,Bos en Lommer,"52,37781158","4,849597477",Entire home/apt,150,2,1,2016-06-14,1,3,314,5045,5676,5045 - 5676,5045,2016
8743652,Spacious&Trendy 2floor apartment + big roofterrace,3115518,Anoes,,Bos en Lommer,"52,37817628","4,856462571",Entire home/apt,85,3,14,2016-06-27,"1,62",1,8,5045,5676,5045 - 5676,5045,2016
7891438,Great apartment in upcoming West,32410766,Suzanne,,Bos en Lommer,"52,37941352","4,854161435",Entire home/apt,90,2,6,2016-06-30,"0,58",1,3,5045,5676,5045 - 5676,5045,2016
5630211,"Comfy, bright Room, Amsterdam West",21414295,David,,Bos en Lommer,"52,37569514","4,857281783",Private room,90,2,8,2015-10-05,"0,55",1,0,5045,5676,5045 - 5676,5045,2016
6907423,Bright comfortable apartment in AMS,23139709,Franka,,Bos en Lommer,"52,37632602","4,855455188",Entire home/apt,80,4,2,2015-08-07,"0,17",1,0,5045,5676,5045 - 5676,5045,2016
9429895,"Lovely appartement, good coffee!",3332212,Annemiek,,Bos en Lommer,"52,37704785","4,854901853",Entire home/apt,90,2,2,2016-05-15,"0,33",1,199,5045,5676,5045 - 5676,5045,2016
6082832,Roomy modern apartment 94m2 + lift.,13184810,Liza,,Bos en Lommer,"52,37709889","4,855513671",Entire home/apt,160,2,4,2016-05-08,"0,33",1,219,5045,5676,5045 - 5676,5045,2016
582030,Spacious design apt. in quiet area,405625,Daphne,,Bos en Lommer,"52,37809103","4,850393559",Entire home/apt,124,2,16,2016-05-16,"0,33",1,363,5045,5676,5045 - 5676,5045,2016
11264941,Great apartment with sunny garden,13744875,Jerry,,Bos en Lommer,"52,37776447","4,85472472",Entire home/apt,105,3,0,,,1,62,5045,5676,5045 - 5676,5045,2016
8839396,Cosy & Sunny apartment w/ good vibe,13294104,Linda,,Bos en Lommer,"52,37635895","4,85787224",Entire home/apt,99,2,4,2016-04-15,"1,24",1,10,5045,5676,5045 - 5676,5045,2016
6217268,Bright appartement for rent,9506642,Meeke,,Bos en Lommer,"52,37461543","4,856809634",Entire home/apt,100,2,10,2016-06-11,"0,72",2,42,5045,5676,5045 - 5676,5045,2016
4872566,"Cozy and lovely room, with garden!!",2377186,Juan,,Bos en Lommer,"52,37695602","4,847138287",Private room,70,2,1,2015-01-05,"0,05",1,0,5045,5676,5045 - 5676,5045,2016
5599798,Nice and light apartment ,22207219,Emma,,Bos en Lommer,"52,3767578","4,852893577",Entire home/apt,100,5,3,2015-07-26,"0,21",1,0,5045,5676,5045 - 5676,5045,2016
1530464,Apartment in quiet neighbourhood ,8163462,Stien,,Bos en Lommer,"52,37692456","4,850973336",Entire home/apt,55,1,2,2014-08-15,"0,09",1,0,5045,5676,5045 - 5676,5045,2016
9131996,Nice room in upcomming neighborhood,46384019,Roel,,Bos en Lommer,"52,37904734","4,855543642",Private room,65,3,8,2016-03-22,1,1,27,5045,5676,5045 - 5676,5045,2016
9950094,Cosy apartment in a quiet location,27396492,Bart,,Bos en Lommer,"52,37725006","4,851356295",Entire home/apt,100,3,0,,,1,15,5045,5676,5045 - 5676,5045,2016
10048952,nice two bedroom appartement in Amsterdam.,51577494,Philip,,Bos en Lommer,"52,37850731","4,850175923",Entire home/apt,100,1,0,,,1,0,5045,5676,5045 - 5676,5045,2016
8770120,Lovely 2 bedrooms apartment,3150708,Estanislao,,Bos en Lommer,"52,37768622","4,849358684",Entire home/apt,90,2,5,2016-05-11,"0,79",1,0,5045,5676,5045 - 5676,5045,2016
13720619,Amazing 2 bedroom APT near CITY CENTER,80193871,Jesse,,Bos en Lommer,"52,37868677","4,854910624",Entire home/apt,124,2,0,,,1,12,5045,5676,5045 - 5676,5045,2016
3459978,Cute room in fantastic appartment,17322343,Cedric,,Bos en Lommer,"52,37580526","4,855323886",Private room,50,1,6,2015-11-03,"0,25",2,362,5045,5676,5045 - 5676,5045,2016
152280,Sunny studio with balcony and WiFi,732783,Max Osole,,Bos en Lommer,"52,37961372","4,854432293",Entire home/apt,74,1,351,2016-06-20,"5,76",3,312,5045,5676,5045 - 5676,5045,2016
3526464,Lovely apartment with sunny balcony,14432602,Larissa,,Bos en Lommer,"52,37817757","4,854895654",Entire home/apt,60,2,9,2015-04-06,"0,41",1,0,5045,5676,5045 - 5676,5045,2016
4213785,Big & Bright!,21179852,Bastiaan,,Bos en Lommer,"52,37765137","4,849125387",Entire home/apt,280,2,26,2016-05-16,"1,28",1,227,5045,5676,5045 - 5676,5045,2016
7425055,Bright and charming apartment,13034267,Elske,,Bos en Lommer,"52,37707605","4,856180197",Entire home/apt,80,4,3,2015-10-13,"0,3",1,0,5045,5676,5045 - 5676,5045,2016
1197874,"Room & sunny balcony, Centre close!",6543769,Wieneke,,Bos en Lommer,"52,37738389","4,849435225",Private room,60,3,96,2016-05-08,"2,56",1,0,5045,5676,5045 - 5676,5045,2016
6997706,Super Modern Studio in Amsterdam,1266717,Team Key-BnB,,Bos en Lommer,"52,37710224","4,847166733",Entire home/apt,77,57,5,2016-02-13,"0,44",34,272,5045,5676,5045 - 5676,5045,2016
13289746,TRENDY apt. with bath and balcony!,669178,Sammy,,Bos en Lommer,"52,37878434","4,856196165",Entire home/apt,159,2,0,,,156,38,5045,5676,5045 - 5676,5045,2016
2180355,Spacious apartment,3996463,Daan,,Bos en Lommer,"52,37666415","4,847321246",Entire home/apt,120,2,7,2016-05-29,"0,46",1,292,5045,5676,5045 - 5676,5045,2016
6015470,Spacious apartment in Amsterdam :),22191686,Tijn,,Bos en Lommer,"52,37808449","4,85020214",Entire home/apt,125,3,10,2016-06-14,"2,03",1,155,5045,5676,5045 - 5676,5045,2016
12862423,"FANTASTIC home, 3 bedroom + garden!",669178,Sammy,,Bos en Lommer,"52,37887162","4,85628689",Entire home/apt,149,2,0,,,156,36,5045,5676,5045 - 5676,5045,2016
10936455,Modern Studio,20490873,Mara,,Bos en Lommer,"52,37634468","4,848236059",Entire home/apt,65,2,26,2016-06-25,"5,38",1,49,5045,5676,5045 - 5676,5045,2016
9603793,PENTHOUSE | 2 bedroom | CITY CENTER,1464510,Michiel And Jane,,Bos en Lommer,"52,37760188","4,847916868",Entire home/apt,99,3,18,2016-06-28,"2,66",98,56,5045,5676,5045 - 5676,5045,2016
12238727,Fabulous apt 15 min from center,65863859,Willem,,Bos en Lommer,"52,3778419","4,848432036",Entire home/apt,75,2,4,2016-05-17,"1,9",1,0,5045,5676,5045 - 5676,5045,2016
3627432,spacious apartment next to park,18269368,Hendrik,,Bos en Lommer,"52,37663946","4,848172856",Entire home/apt,70,2,5,2015-07-11,"0,21",1,0,5045,5676,5045 - 5676,5045,2016
13384048,Vintage appartement in Amsterdam inclusive 2 bikes,1528466,Allysa,,Bos en Lommer,"52,37723461","4,847228942",Entire home/apt,100,2,0,,,1,20,5045,5676,5045 - 5676,5045,2016
2405985,Cosy guest room near city centre -2,123414,Michele,,Bos en Lommer,"52,37529835","4,857196176",Private room,65,2,112,2016-05-25,"4,12",2,312,5045,5676,5045 - 5676,5045,2016
7648802,Bright 3R apartment close to centre,2206274,Bernou,,Bos en Lommer,"52,37864721","4,855779113",Entire home/apt,120,2,8,2016-06-20,"0,79",1,14,5045,5676,5045 - 5676,5045,2016
11483196,PANORAMIC CITY APARTMENT,25836004,Lesley,,Bos en Lommer,"52,37757667","4,848205502",Entire home/apt,79,1,13,2016-06-13,"4,11",2,183,5045,5676,5045 - 5676,5045,2016
11613014,Nice and cosy ap with balconies,61386575,Steffen,,Bos en Lommer,"52,37808693","4,855494595",Entire home/apt,90,2,0,,,1,0,5045,5676,5045 - 5676,5045,2016
6534550,"Beautiful, spacious apartment",26120024,Noortje,,Bos en Lommer,"52,37991637","4,854025986",Entire home/apt,100,1,14,2016-05-29,"1,42",1,39,5045,5676,5045 - 5676,5045,2016
6970708,"spacious, light, modern apartment",679665,Harrison,,Bos en Lommer,"52,37645923","4,847931792",Entire home/apt,140,2,10,2016-01-03,"1,13",1,197,5045,5676,5045 - 5676,5045,2016
8989121,Big apartment with great view,19860329,Arne,,Bos en Lommer,"52,37654583","4,855603569",Entire home/apt,149,1,0,,,1,0,5045,5676,5045 - 5676,5045,2016
7221754,Great apartment with roof terrace!,8887310,Marije,,Bos en Lommer,"52,37550795","4,857422917",Entire home/apt,200,3,3,2016-03-29,"0,29",1,0,5045,5676,5045 - 5676,5045,2016
10405631,2-person apartment in vibrant West,10772723,Sebas,,Bos en Lommer,"52,37798213","4,848821755",Entire home/apt,100,1,10,2016-06-14,"1,94",1,61,5045,5676,5045 - 5676,5045,2016
12201001,Modern 1 bedroom with garden.,7767867,Martijn,,Bos en Lommer,"52,37768715","4,849291486",Private room,60,3,2,2016-06-07,"1,67",2,306,5045,5676,5045 - 5676,5045,2016
8037965,Room for 2 in Amsterdam,17097221,Mario,,Bos en Lommer,"52,37696823","4,848490869",Private room,68,1,2,2015-09-07,"0,19",1,0,5045,5676,5045 - 5676,5045,2016
13313569,Spacious apartment with two separate bedrooms,74273271,Stefan,,Bos en Lommer,"52,37799202","4,848888527",Entire home/apt,144,2,1,2016-06-07,1,1,3,5045,5676,5045 - 5676,5045,2016
13693307,Light & Cosy apartment Amsterdam,2680403,Rubiah,,Bos en Lommer,"52,37956838","4,854226761",Private room,81,1,0,,,2,327,5045,5676,5045 - 5676,5045,2016
5971987,Cosy apartment with canal&parkview,15292908,Anoek,,Bos en Lommer,"52,37747937","4,855456083",Entire home/apt,80,3,15,2016-06-16,"1,06",1,189,5045,5676,5045 - 5676,5045,2016
2465800,Spatious private appartment,11731500,Eva,,Bos en Lommer,"52,37841428","4,851820334",Entire home/apt,125,5,2,2014-05-12,"0,08",1,296,5045,5676,5045 - 5676,5045,2016
11183459,Specious Design Apartment,3734965,Joakim,,Bos en Lommer,"52,37925643","4,85641353",Private room,100,2,1,2016-04-05,"0,33",1,7,5045,5676,5045 - 5676,5045,2016
13289011,LOVE SUITE,31264512,Rosa,,Bos en Lommer,"52,37910209","4,85230749",Private room,75,3,0,,,2,89,5045,5676,5045 - 5676,5045,2016
3735239,Spacious & light 2 b-room apartment,19093320,Sirikit,,Bos en Lommer,"52,37871253","4,851861409",Entire home/apt,100,4,7,2016-05-05,"0,3",1,1,5045,5676,5045 - 5676,5045,2016
13409757,Laidback BoLo,7752974,Eefje,,Bos en Lommer,"52,37822939","4,855141085",Entire home/apt,105,3,0,,,1,3,5045,5676,5045 - 5676,5045,2016
12941208,Private quite bedroom with garden,67019344,José,,Bos en Lommer,"52,37562218","4,856916259",Private room,55,3,2,2016-06-11,2,1,338,5045,5676,5045 - 5676,5045,2016
3054700,Beautiful apartment with garden,15551781,Lies,,Bos en Lommer,"52,37700011","4,85645793",Entire home/apt,80,3,9,2015-11-15,"0,61",1,183,5045,5676,5045 - 5676,5045,2016
597731,stylish apt. with garden 3BR 2BATH,2564752,Nienke & Jeroen,,Bos en Lommer,"52,37969233","4,854549989",Entire home/apt,120,3,9,2016-06-26,"0,19",1,184,5045,5676,5045 - 5676,5045,2016
8724186,"Light apartment with 2 balconies, incl. 2 bicycles",6938729,Anna,,Bos en Lommer,"52,37754443","4,855120936",Entire home/apt,120,3,9,2016-06-29,"1,47",1,127,5045,5676,5045 - 5676,5045,2016
5420530,Cozy room with a balcony Ams-West,11123202,Ilan,,Bos en Lommer,"52,37552002","4,857390904",Private room,80,2,17,2016-06-06,"1,05",1,0,5045,5676,5045 - 5676,5045,2016
5609981,Clean and bright apartment,13671408,Erik,,Bos en Lommer,"52,3788412","4,851141068",Entire home/apt,80,3,15,2016-04-25,"0,95",1,211,5045,5676,5045 - 5676,5045,2016
1940203,Nice  studio in Westerpark,10035708,Deka,,Bos en Lommer,"52,37702687","4,848970029",Entire home/apt,49,2,116,2016-06-19,"3,79",2,128,5045,5676,5045 - 5676,5045,2016
1676883,Clean appartment with garden!,3844705,Paul,,Bos en Lommer,"52,37935277","4,856146518",Entire home/apt,75,14,0,,,1,33,5045,5676,5045 - 5676,5045,2016
2954775,Stylish app on ground floor,14895405,Saskia,,Bos en Lommer,"52,37857668","4,853088396",Entire home/apt,89,2,14,2016-06-26,"0,54",1,1,5045,5676,5045 - 5676,5045,2016
13408643,Luxurious design apartment in trendy BoLo,6221821,Faisal,,Bos en Lommer,"52,37718814","4,847194662",Entire home/apt,121,2,1,2016-06-27,1,1,78,5045,5676,5045 - 5676,5045,2016
431635,Sunny apartment with cat,1939922,Hannes,,Bos en Lommer,"52,37852709","4,855730953",Entire home/apt,35,10,4,2016-05-07,"0,08",1,1,5045,5676,5045 - 5676,5045,2016
13211266,Modern Apartment near Amsterdam city centre,14467046,Daphny,,Bos en Lommer,"52,37631583","4,848197282",Entire home/apt,190,1,0,,,1,0,5045,5676,5045 - 5676,5045,2016
5313371,Lovely apartment Amsterdam West,12229243,Lieke,,Bos en Lommer,"52,3776411","4,856534975",Entire home/apt,89,2,1,2016-06-27,1,1,13,5045,5676,5045 - 5676,5045,2016
10817774,Bright & quiet flat with a terrace,392580,Anaïs,,Bos en Lommer,"52,37648739","4,855547036",Entire home/apt,146,1,5,2016-06-25,"2,31",1,15,5045,5676,5045 - 5676,5045,2016
9507284,Nice Appartment with garden,49267297,Gerben,,Bos en Lommer,"52,37860132","4,853310365",Entire home/apt,150,5,0,,,1,0,5045,5676,5045 - 5676,5045,2016
11747974,Thailand apartment Amsterdam,58428526,Janeth,,Bos en Lommer,"52,37768218","4,849096127",Entire home/apt,150,2,0,,,3,315,5045,5676,5045 - 5676,5045,2016
11603662,Nicely renovated apartment,47400458,Mike,,Bos en Lommer,"52,37770473","4,855866132",Entire home/apt,130,2,13,2016-06-19,"3,75",2,100,5045,5676,5045 - 5676,5045,2016
5081851,perfect place to spend your holiday,26247171,Finist & Irene,,Bos en Lommer,"52,37756714","4,849381769",Entire home/apt,90,10,5,2015-04-04,"0,31",1,0,5045,5676,5045 - 5676,5045,2016
1116446,DELUXE ROOM AT PERFECT LOCATION,6127483,Daniella,,Bos en Lommer,"52,37723698","4,847099032",Private room,65,2,190,2016-06-19,"4,95",5,103,5045,5676,5045 - 5676,5045,2016
5474594,Spacious Two Bed Apartment,8123017,Daryl,,Bos en Lommer,"52,37781722","4,851270891",Entire home/apt,111,3,4,2016-05-01,"0,28",1,133,5045,5676,5045 - 5676,5045,2016
9046237,Gorgeous Apartment near the Centre,17319394,Vanity,,Bos en Lommer,"52,37684401","4,848097888",Entire home/apt,200,2,20,2016-06-19,"2,42",1,327,5045,5676,5045 - 5676,5045,2016
1410646,Clean & spacious app in Amsterdam,7606375,Diederik,,Bos en Lommer,"52,37890868","4,853043806",Entire home/apt,110,4,5,2016-05-10,"0,22",1,276,5045,5676,5045 - 5676,5045,2016
1345608,Sunny room w/ balcony,2089762,Emmelie,,Bos en Lommer,"52,37826243","4,850409974",Private room,87,1,2,2016-06-21,"0,38",1,331,5045,5676,5045 - 5676,5045,2016
10880027,"Comfortable, family friendly",51341087,Rikkert,,Bos en Lommer,"52,37834832","4,850400579",Entire home/apt,120,2,8,2016-06-26,"1,69",1,187,5045,5676,5045 - 5676,5045,2016
1475557,"Trendy,80m2,two-bedroom apartment!",7801335,Femke & Raymond,,Bos en Lommer,"52,37836662","4,851839961",Entire home/apt,80,3,14,2016-01-01,"0,4",1,125,5045,5676,5045 - 5676,5045,2016
12878579,great house with garden in old-west,9142061,Juliet,,Bos en Lommer,"52,37685356","4,856513605",Entire home/apt,115,3,0,,,1,12,5045,5676,5045 - 5676,5045,2016
4555659,Manon's Place,1016298,Manon,,Bos en Lommer,"52,37818873","4,850870898",Entire home/apt,146,1,13,2016-06-13,"0,66",1,320,5045,5676,5045 - 5676,5045,2016
13167694,Habitacion con buena vista,67297558,Arsenio,,Bos en Lommer,"52,37695615","4,842458983",Private room,60,1,11,2016-06-30,"8,46",1,280,5045,5676,5045 - 5676,5045,2016
9863252,Hip spacious Design apartment 135m2,7321171,Mart,,Bos en Lommer,"52,37678126","4,842618823",Entire home/apt,195,3,10,2016-06-27,"2,17",1,35,5045,5676,5045 - 5676,5045,2016
10050622,Studio Amsterdam,51582537,Korosh,,Bos en Lommer,"52,37499642","4,844453842",Entire home/apt,60,1,0,,,1,0,5045,5676,5045 - 5676,5045,2016
2747704,Affordable design apartment (for4+),13988110,Hajnalka,,Bos en Lommer,"52,37296467","4,845271333",Entire home/apt,200,3,25,2016-03-29,"1,01",1,42,5045,5676,5045 - 5676,5045,2016
9377564,*New* Lovely Studio Apartment,1266717,Team Key-BnB,,Bos en Lommer,"52,37504581","4,844108259",Entire home/apt,80,2,6,2016-05-25,"1,86",34,7,5045,5676,5045 - 5676,5045,2016
4871536,Nice apartment Amsterdam West,18936586,Nicole,,Bos en Lommer,"52,37560214","4,846600186",Entire home/apt,85,1,1,2015-01-01,"0,05",1,319,5045,5676,5045 - 5676,5045,2016
8951070,Room in Amsterdam,22000171,Cristina,,Bos en Lommer,"52,37580015","4,846503141",Private room,53,1,35,2016-06-25,"4,51",2,41,5045,5676,5045 - 5676,5045,2016
9935948,Lovely Apartment in Amsterdam !,51069180,Host,,Bos en Lommer,"52,37654307","4,844167565",Entire home/apt,65,3,4,2016-06-09,"0,58",1,5,5045,5676,5045 - 5676,5045,2016
7397526,Cosy and modern studio in Amsterdam,1478731,Aurelie,,Bos en Lommer,"52,37669146","4,845015607",Entire home/apt,90,3,6,2016-05-29,"0,53",1,13,5045,5676,5045 - 5676,5045,2016
7896807,Brand new and cozy Studio,41635568,Charlotte,,Bos en Lommer,"52,37650046","4,844668813",Entire home/apt,85,2,4,2016-06-16,"0,38",1,1,5045,5676,5045 - 5676,5045,2016
7273801,Great studio in Amsterdam West,11835614,Coen,,Bos en Lommer,"52,37620363","4,845989675",Entire home/apt,75,2,4,2016-02-18,"0,38",1,270,5045,5676,5045 - 5676,5045,2016
12942784,Great studio for a week-end in Amsterdam!,57669825,Cassandre,,Bos en Lommer,"52,37621463","4,845535405",Entire home/apt,45,1,1,2016-05-09,"0,53",1,33,5045,5676,5045 - 5676,5045,2016
7317726,Amsterdam at the Erasmus Canal,38336448,Pauline,,Bos en Lommer,"52,37633753","4,844097759",Entire home/apt,85,7,4,2016-05-31,"0,39",1,293,5045,5676,5045 - 5676,5045,2016
4952768,Lovely Studio in Amsterdam BoLo,6349114,Daniella,,Bos en Lommer,"52,37680673","4,844413515",Entire home/apt,79,1,1,2015-02-15,"0,06",1,219,5045,5676,5045 - 5676,5045,2016
13821033,Home away from home,15885764,Ledi,,Bos en Lommer,"52,37635343","4,845230724",Private room,85,2,0,,,2,321,5045,5676,5045 - 5676,5045,2016
10245369,Tidy Studio with Beautiful View,7002898,Twan,,Bos en Lommer,"52,37574692","4,845295874",Entire home/apt,79,3,14,2016-06-27,"2,28",57,76,5045,5676,5045 - 5676,5045,2016
4215584,Appartement in Amsterdam,21439179,May,,Bos en Lommer,"52,37544525","4,845557478",Entire home/apt,121,1,16,2015-09-27,"0,75",1,363,5045,5676,5045 - 5676,5045,2016
